,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,name,description
148,10.0,,,,,,,5718771,Signature Global City 81,
149,11.0,,,,,,,5744537,Sector 67a,"Located in the highly sought-after Sector 67A of Gurgaon, this exquisite builder floor is available for sale.Spread across 300 square yards, this tastefully designed property is tailored for the comfort and convenience of your family.Situated in proximity to reputed schools, this property is perfect for families with children. The location also ensures easy access to essential amenities such as supermarkets, hospitals, and recreational facilities.Built by a reputed builder, this luxurious property boasts of meticulous attention to detail and elegant interiors. The modern architecture and thoughtfully designed structure will surely captivate your senses.The builder floor offers a stunning road view, allowing you to indulge in the mesmerizing beauty of the surroundings. The ample space is designed to provide you with complete comfort and privacy.Equipped with amenities like a gymnasium, power backup, central AC, central Wi-Fi, and a restaurant, this property ensures a truly luxurious lifestyle. The round-the-clock security, along with CCTV surveillance, delivers a safe and secure living environment.The furnished property includes 4 spacious bedrooms, 4 bathrooms, a study room, a servant quarter, and a private pool. The balcony offers a breathtaking view of the landmark, allowing you to relish moments of tranquility.Additionally, the property features service elevators, a conference room, and security staff, enhancing your living experience. With ample parking space, you will never have to worry about storing your vehicles.Situated on the 4049th floor of a 4-story building, this property is in excellent condition with an age of 2-4 years. The enchanting blend of style, luxury, and functionality makes this an ideal choice for homebuyers seeking a lavish lifestyle.With its strategic location, desirable amenities, and elegant interiors, this builder floor in Sector 67A is truly a haven for any family.Dont miss out on this opportunity."
150,12.0,,,,,,,5760079,Pace City 2,"This spacious office space is located in the highly sought after locality of Pace City 2, Gurgaon.Situated in a gated society, this office provides a luxurious lifestyle within a secure environment. With its wide road view and strategic location, it offers great visibility and easy accessibility.Spread across 7600 square feet, this office comes with a modern design and semi-furnished interiors. The office is situated on the 4th floor of the building which has yet to determine its total floor count. The office space also features a wet pantry and washrooms, providing convenience and flexibility for your business operations.The office complex offers a range of amenities for its occupants. We have a refreshing swimming pool, perfect for a quick dip or to relax after a long day at work. Take advantage of the jogging and cycling track to stay fit and active. The power backup ensures uninterrupted productivity, and the central air conditioning creates a comfortable working environment. Stay connected with the central Wi-Fi connectivity available throughout the complex.Additional amenities within the office complex include an attached market and restaurant, making it convenient for employees and clients to find everything they need. The clubhouse offers a space for networking and recreation, while the balcony provides a serene view and a place to relax during break time. The large green area adds a touch of nature and creates a soothing atmosphere.For sports enthusiasts, there is a golf course within the vicinity, allowing you to enjoy a leisurely round of golf after a long day of work. The barbeque area provides an opportunity for outdoor gatherings and team-building events. The office complex also offers central heating, ensuring a comfortable working environment during winters, and a day care center for the convenience of working parents.With ample parking space for 2 vehicles, your employees and clients will have no trouble finding parking. This office space is ideal for businesses looking for a luxurious workspace with modern amenities. Priced at 5 crore, this office is available for a desperate sale. Dont miss the opportunity to own this prestigious property in one of the most happening areas of Gurgaon.Take the next step and make this office space your own."
151,13.0,,,,,,,5727081,M3M Capital,"Welcome to Sector 113, Gurgaon, where luxury meets convenience.Presenting a mesmerizing Flats for sale in the gated society of M3M Capital. This semi-furnished apartment offers a lavish lifestyle with top-notch amenities, perfect for those seeking a well-maintained and sophisticated living space.Spanning across an area of 1400 square feet, this apartment boasts a garden view from the desired 19th floor. The apartment is meticulously designed with 2.5 spacious bedrooms and 3 bathrooms, ensuring ample space for all your needs. With a semi-furnished setting, you have the freedom to furnish it to your preference and create the perfect ambiance.This exquisite home is situated in close proximity to the adjoining metro station and the city center, making commutes a breeze. Enjoy a seamless commuting experience and easy accessibility wherever you go. Embrace a healthy and active lifestyle with facilities such as a gymnasium, swimming pool, badminton courts, tennis courts, and a jogging/cycle track. Spend quality time with your little ones at the kids play areas and indulge in recreation right at your doorstep.With 24 x 7 security and power backup, your safety and comfort are our top priorities. Leave all your worries behind and enjoy a peaceful living experience. This apartment is part of a meticulously planned project that offers a high-end community living experience.Priced at 2 crore, this luxurious apartment presents a golden opportunity for home buyers looking to join this vibrant community. Dont miss out on the chance to embrace a combination of luxury and convenience in Sector 113, Gurgaon.Schedule a visit now and witness the grandeur of this well-maintained property."
152,14.0,,,,,,,5765693,Mapsko Mount Ville,"Looking for a luxurious and safe living experience.Look no further! We are offering a spacious 3 BHK Flats for sale in Sector 79,Gurgaon. This apartment is located in a gated society, ensuring a safe and secure living environment for you and your family.With a built-up area of 1490 square feet, this semi-furnished apartment provides ample space for comfortable living. The apartment is situated on the ground floor and offers a community view. At Mapsko Mount Ville, you can enjoy a luxury lifestyle with a wide range of amenities. The society boasts of a gymnasium, swimming pool, badminton and tennis courts, a squash court, and kids play areas. There is also a jogging and cycle track for fitness enthusiasts. Additional amenities include power backup, a market within the society premises, a restaurant, and 24x7 security. The clubhouse is perfect for social gatherings, and the balcony offers a serene view of the surroundings. For your convenience, there is a pet area, a large green space, a golf course, a multiplex, and high street retail within the society. You can also access an ATM, a food court, a hypermarket, and even a study room for your childrens education needs. With one designated parking space, you wont have to worry about finding a parking spot. The property is only 1 year old, ensuring a fresh and new living space. The project, Mapsko Mount Ville, offers an excellent investment opportunity with a price of 1.6 crores.Dont miss out on this chance to experience a luxury lifestyle while securing your investment."
153,15.0,,,,,,,5793195,Pivotal Devaan,"Introducing a breakthrough opportunity for you to own a remarkable Flats in the heart of Gurgaon.This exquisite property is located in Sector 84, offering a refreshing escape from the hustle and bustle of the city. Built by a reputed builder, the apartment is meticulously designed to meet the needs of a modern family.Spanning across a generous area of 687 square feet, this tastefully designed apartment boasts of a garden view, providing a tranquil ambiance for you and your family. The interiors have been thoughtfully designed with meticulous attention to detail, ensuring a seamless blend of style and functionality.This apartment in Sector 84, Gurgaon offers numerous amenities, making it an ideal choice for families. Kids play areas, jogging/cycle track, and a dedicated pre-school ensure that your children have a safe and enjoyable environment. 24 x 7 security, attached market, and a restaurant offer convenience right at your doorstep. Need medical services or a daycare center. Look no further, as these facilities are available within the premises. Your furry friends are also in for a treat with a designated pet area.Fitness enthusiasts will appreciate the jogging/cycle track and the large green area, perfect for taking peaceful walks or engaging in outdoor activities. Visitors parking is available, ensuring that your guests always have a hassle-free experience.The locality offers an array of conveniences with high street retail stores, a hypermarket, ATMs, and a food court nearby. The apartment is situated on the 7th floor of a well-appointed building with high-speed elevators, ensuring easy access to your private oasis.The Pivotal Devaan project, known for its quality construction and attention to detail, is ideally located offering easy accessibility to schools, ensuring that your children have excellent educational options in close proximity to your home.With 2 bedrooms and 2 bathrooms, this fully furnished apartment is the perfect place to create memories with your loved ones. The property is 2-4 years old, ensuring modern infrastructure with a touch of homeliness. With a total of 14 floors, this well-planned building offers a peaceful and secure living experience.Be prepared to be amazed by this breakthrough property at an unbeatable price of just INR 41 Lac.Dont miss out on this remarkable opportunity to live in comfort and style."
154,16.0,,,,,,,5784927,BPTP Terra,"Welcome to this exquisite 3-bedroom Flats situated in the sought-after locality of Sector 37D, Gurgaon.With its prime location and a plethora of amenities, this property offers the perfect blend of comfort and convenience.Spanning across 1811 square feet, this spacious apartment is housed in the gated society of BPTP Terra, ensuring a safe and secure living environment for you and your family. The apartment is positioned on the 12th floor of a total of 21 floors, offering you a picturesque view of the beach.The unfurnished interiors provide you with the opportunity to personalize the space according to your taste and preferences. The comfortable bedrooms and tastefully designed bathrooms cater to the needs of the modern family. The property features 3 bathrooms, ensuring utmost convenience for every member of the household. The amenities provided within the society are substantial, including a well-equipped gymnasium for your fitness needs and a refreshing swimming pool for you to unwind. Badminton courts, tennis courts, and a squash court are also at your disposal, encouraging an active and healthy lifestyle. The little ones can enjoy the dedicated kids play areas, while adults can make use of the jogging and cycle tracks. 24x7 security ensures a worry-free living experience, while a clubhouse offers a space for social events and gatherings. The convenience of an attached market and restaurant within the society is an added bonus.Additionally, the apartment is equipped with power backup and electricity backup, so you never have to worry about interruptions in your daily life. Other amenities include a pre-school, visitors parking, private gym, maintenance staff, security staff, CCTV security, and cleaning services, making your everyday life hassle-free and enjoyable.Priced at 1.55 crore, this apartment offers a lucrative investment opportunity in one of Gurgaons prime locations.Its close proximity to important landmarks, educational institutions, corporate offices, and entertainment options makes it an ideal choice for families looking for convenience and connectivity.Dont miss out on this fantastic opportunity to own a piece of real estate in a safe and well-established locality."
155,17.0,,,,,,,5754362,Godrej Meridien,"Located in the prime location of Sector 106, Gurgaon, this spacious and well-designed Flats is available for sale.This apartment is a part of the renowned Godrej Meridien project, constructed by a reputed builder.Spread over an area of 1,855 square feet, this semi-furnished apartment offers ample space for a family to comfortably reside. With 3.5 bedrooms and 1 bathroom, this apartment is perfect for a small or medium-sized family looking for a comfortable living space.The apartment is situated on the 14th floor and offers a beautiful road view. The wide road in the locality ensures easy access and smooth commuting for the residents. With a host of amenities like a gymnasium, swimming pool, badminton and tennis courts, squash court, kids play areas, jogging and cycle track, power backup, 24x7 security, electricity backup, service elevators, satellite/cable TV, intercom, and laundry facility, residents can enjoy a modern and convenient lifestyle within the complex.The apartment comes with a balcony or terrace, allowing the residents to enjoy the fresh air and serene surroundings. The apartment is also equipped with maintenance staff, security staff, CCTV security, and a 24-hour concierge service, ensuring a safe and secure living environment.The strategic location of Sector 106, Gurgaon, offers excellent connectivity to schools, hospitals, shopping centers, and other daily necessities.The quick deal nature of this apartment makes it an ideal choice for those looking to invest in a prime property.Dont miss out on this opportunity."
156,18.0,,,,,,,5722224,Sobha City Gurgaon,
157,19.0,,,,,,,5750888,Hero Homes Gurgaon,
158,20.0,,,,,,,5786511,Adani Samsara,
159,21.0,,,,,,,5714196,Signature Global Synera,
160,22.0,,,,,,,5717289,Signature Global The Roselia,"Welcome to Sector 95A, Gurgaon, a safe and secure locality that offers a plethora of amenities and comforts.Now, you have the unique opportunity to own a stunning 2-bedroom Flats in Signature Global The Roselia.This beautifully designed apartment is spread across an area of 569 square feet and is located on the 8th floor of a 21-storey building. The property provides a stunning garden view, allowing you to immerse yourself in the beauty of nature right from your windows.As you step inside, you will be amazed by the semi-furnished interiors, perfect for adding your personal touch to make it your dream home. The apartment features 2 spacious bedrooms and 2 bathrooms, ensuring ample space for your familys needs.The gated society offers a freehold property, giving you the peace of mind of owning your home. You will also enjoy the convenience of ample parking, allowing you to comfortably accommodate your vehicles.In addition to this, Signature Global The Roselia offers a range of amenities that will enhance your lifestyle. Stay in shape with the fully-equipped gymnasium and take a refreshing dip in the swimming pool. Stay active with the badminton and tennis courts, while the kids can have their own play areas.The project also provides a jogging and cycle track, allowing you to maintain a healthy lifestyle while enjoying the beautiful surroundings. With a power backup system in place, you can rest assured that you will never face any interruptions in your daily routine.The attached market ensures that you have all your daily needs at your doorstep, making your life comfortable and convenient. The round-the-clock security, along with CCTV surveillance, provides a safe environment for you and your family.Located in Sector 95A, Gurgaon, this apartment offers the perfect blend of tranquility and accessibility. With reputed schools in the vicinity, you can provide your children with the best education without hassle.Dont miss out on this incredible opportunity to own a stunning 2-bedroom apartment in Signature Global The Roselia.Priced at 41.5 lakh, this property is a steal deal."
161,23.0,,,,,,,5775349,M3M Antalya Hills,"Introducing a beautiful Flats in Sector 79, Gurgaon! Nestled in a peaceful vicinity, this property offers a perfect blend of tranquility and modern living.With an area of 1555 square feet, this spacious and well-ventilated apartment is an excellent investment opportunity. The property is well-known for its Vastu compliance, ensuring positive vibrations and a harmonious living experience. Situated in a prime location, this apartment offers a serene garden view from its facing. You can enjoy the beauty of nature right from your living room window. For those looking to stay fit and active, this apartment offers convenient access to a fully equipped gymnasium, swimming pool, badminton and tennis court, jogging and cycle track. There are also abundant kids play areas, making it ideal for families with children.Equipped with all the necessary amenities, this apartment is designed to provide a comfortable and convenient lifestyle."
162,24.0,,,,,,,5741229,DLF The Primus,"Introducing a luxurious 4 BHK Flats in Sector 82A, Gurgaon.This spacious and well-ventilated apartment is located on a wide road, in a prime locality of the city. With a total area of 2576 square feet, this apartment offers ample space for you and your family to relax and unwind.The apartment is situated on the 10th floor of a 14-floor building, overlooking a beautiful garden view. The property is a freehold and comes with a semi-furnished interior, allowing you to add your personal touch to create the perfect home.This apartment offers a plethora of amenities that cater to your every need. Experience an active and healthy lifestyle with the gymnasium, swimming pool, badminton and tennis courts, squash court, and jogging/cycle track. The kids play areas ensure that your little ones have a great time too.For the convenience of residents, there is power backup, central AC, and central Wi-Fi in the building. The attached market and restaurant within the premises offer utmost convenience. The home automation system adds another level of sophistication to your living experience.Security is of utmost importance, hence there is round the clock security provided. The clubhouse, balcony, high-speed elevators, and conference room add to the overall luxurious feel of the property.The DLF The Primus project is known for its excellence in design and construction. With a property age of 5-7 years, you can enjoy the advantages of a well-established society.Parking is not a hassle as the apartment comes with two parking spaces. You can comfortably park two cars without any worries.Priced at 3.1 crore, this apartment offers an excellent investment opportunity.With its prime location, luxurious amenities, and spacious interiors, this apartment is an ideal choice for homebuyers looking for a comfortable and lavish living experience.Dont miss out on this exclusive opportunity to own a prestigious apartment in Sector 82A, Gurgaon."
0,,,,,,,,5778808,Ansal Versalia Avante,"Introducing a luxurious and prestigious 4 BHK builder floor in Sector 67A, Gurgaon.Located in a prime location, this beautiful property offers a grand lifestyle for families seeking comfort and convenience.Spread across a spacious 2200 square feet, this stunning builder floor is designed by a reputed builder, Ansal Versalia Avante. The property is semi-furnished and is bathed in an abundance of natural light, creating a warm and welcoming ambiance.One of the main highlights of this property is its proximity to an adjoining metro station, enabling easy and hassle-free commuting for everyday travel needs. Additionally, there are schools in the vicinity, making it an ideal choice for families with children.The property offers a garden view, providing a sense of tranquility and a connect with nature. The floor is situated on the 4th floor of a 4-floor building, providing privacy and a peaceful living atmosphere. With a total of 4 bedrooms and 4 bathrooms, everyone in the family can have their own space and privacy.Residents can enjoy a wide range of amenities including a gymnasium, tennis courts, squash court, kids play areas, jogging/cycle track, power backup, central AC, central Wi-Fi, and a restaurant. The property also features home automation, allowing you to control various aspects of your home with ease.Additionally, there is 24x7 security, ensuring the safety and well-being of residents. A clubhouse and high-speed elevators add to the overall convenience and comfort provided.Priced at 2.15 Crores, this builder floor is perfect for families seeking a lavish lifestyle in a prime location.Dont miss out on this opportunity to live in style and luxuriate in the comforts of this exceptional property."
1,,,,,,,,5795194,Shapoorji Pallonji Joyville Gurgaon,
2,,,,,,,,5753688,CHD Avenue 71,"Looking for a spacious and comfortable Flats in Gurgaon.Look no further! We present to you a beautiful 3BHK apartment for sale in Sector 71, Gurgaon. Situated in a peaceful and safe & secure locality, this apartment offers a serene and tranquil living experience. It is strategically located near City Center, allowing for easy access to various amenities and facilities in the area. Covering an area of 1743 square feet, this semi-furnished apartment is perfect for a family looking for a spacious home. The apartment offers a stunning garden view, allowing you to relax and unwind in the lap of nature. CHD Avenue 71, the project in which this apartment is located, boasts a wide range of amenities to cater to your every need. From a gymnasium and swimming pool, to badminton and tennis courts, there is something for everyone in this society. You can also enjoy a jog or cycle on the jogging track or spend quality time with your children in the kids play area. The apartment is located on the 8th floor of a 12-floor building, offering magnificent views of the surrounding area. With 24 x 7 security and power backup, you can rest assured that you and your loved ones are safe and secure at all times.Dont miss out on this opportunity to own a beautiful apartment in Sector 71, Gurgaon."
3,,,,,,,,5791239,Godrej Oasis,
4,,,,,,,,5806141,DLF The Summit,"Welcome to your dream home in DLF Phase V, Gurgaon.This spacious and luxurious 4 BHK Flats is perfect for a family looking for a safe and secure locality in a gated society. With a total area of 3300 square feet, this apartment offers plenty of space for all your needs.One of the highlights of this apartment is its park view, giving you a serene and calming atmosphere right from your windows. The apartment is situated on the 15th floor of a 22-floor building, providing you with stunning views of the surroundings.The apartment is part of the prestigious DLF The Summit project, offering a truly luxurious lifestyle. The semi-furnished apartment comes with 4 bedrooms and 6 bathrooms, providing ample space for all your family members. The bedrooms are perfect for relaxation with their walk-in closets and central heating.The apartment is loaded with amenities to ensure a comfortable and convenient lifestyle. Stay fit and active with the gymnasium, swimming pool, and sports facilities like badminton and tennis courts. Children can enjoy the dedicated kids play areas, while you can unwind in the clubhouse or take a jog or cycle around the jogging or cycle track. Other amenities include power backup, a restaurant, day care center, pet area, conference room, ATMs, and a food court. The apartment comes with three parking spaces, ensuring ample space for your vehicles. With 24x7 security and CCTV surveillance, you can be assured of a safe and secure environment for your family. The maintenance staff is also available to promptly address any concerns you may have.This apartment is priced at 5.75 crore, making it an affordable luxury option in DLF Phase V.Dont miss the opportunity to experience a truly lavish lifestyle in a prime location."
5,,,,,,,,5747961,Signature Global Orchard Avenue,"Welcome to this beautiful and affordable 2.5 BHK Flats in the gated society of Sector 93, Gurgaon.With a total area of 770 square feet, this well-maintained property is located in a safe and secure locality.Priced at just 53 Lac, this apartment offers a garden view. It is perfect for families looking for a spacious and comfortable home. The apartment is part of Signature Global Orchard Avenue, a prestigious project. The apartment is designed to provide a modern and convenient lifestyle. It comes with several amenities like badminton and squash courts, kids play areas, jogging and cycle tracks, power backup, central AC, central Wi-Fi, home automation, and 24x7 security. Other facilities include a clubhouse, balcony, medical facility, day care center, service elevators, hypermarket, ATMs, food court, study room, and a private pool. The apartment also features a private gym, built-in wardrobes, a walk-in closet, a lobby in the building, a barbeque area, and double glazed windows. The apartment is unfurnished, allowing you to personalize it according to your taste and preferences.Situated on the 4th floor of a 19-story building, this apartment offers a peaceful and comfortable living experience. It is conveniently located and well-connected to schools, hospitals, shopping complexes, and other essential facilities. The apartment comes with one parking space.With an age of 2-4 years, this apartment is in excellent condition.Dont miss this opportunity to own a beautiful home in a sought-after locality."
6,,,,,,,,5717006,Signature Global Orchard Avenue,"Looking for an affordable Flats near the City Center in Gurgaon.Look no further as we bring you the perfect option! This 2 BHK apartment in Sector 93 is located in a gated society, providing you with a safe and secure living environment. With a price of just 40 lakh, this property offers great value for money.Spread across an area of 543 square feet, this semi-furnished apartment offers a garden view, allowing you to relax and unwind in the serene surroundings. The property is located on the 5th floor of a 14-floor building, giving you a good vantage point and ample natural light throughout the day.The Signature Global Orchard Avenue project offers a host of amenities such as a gymnasium, swimming pool, badminton and tennis courts, and a dedicated area for kids to play. The project also features a jogging and cycle track, helping you maintain a healthy and active lifestyle. With a power backup and 24x7 security, you can enjoy a hassle-free living experience.Moreover, the apartment is located in close proximity to schools, ensuring that your children have easy access to quality education.Additionally, there is ample parking available, ensuring that you do not face any parking issues.Do not miss out on this great opportunity to own a comfortable and affordable apartment near the City Center in Gurgaon."
7,,,,,,,,5799705,Tulip Orange,"Looking for a spacious and contemporary Flats in the heart of Gurgaon.Look no further as we present to you a stunning 3 bedroom, 2 bathroom apartment located in the sought-after Sector 70. This apartment is situated in a gated society, offering you the perfect blend of comfort and security. Whether youre a family looking for a peaceful abode or a group of bachelors or females searching for a safe and convenient home, this listing ticks all the right boxes. Spread across 1137 square feet, this beautiful apartment has a semi-furnished layout that is both functional and stylish. Youll find ample space to accommodate your furniture and belongings, making it a perfect escape for every member of your family or group.Have you always dreamed of living in a place with a view. Embrace the breath-taking road view as you gaze out from the living room or your bedroom windows. This mesmerizing view is bound to lift your spirits and provide you with a serene and calming experience.Need a break from your daily routine. Look no further as this society boasts a range of luxurious amenities for your entertainment and relaxation. Stay fit and healthy with the well-equipped gymnasium, take a refreshing dip in the swimming pool, or challenge your friends to a game of badminton. In addition, there are designated kids play areas and a jogging / cycle track on offer, ensuring that youll always have something to do in your free time. Uninterrupted power backup and 24x7 security are crucial features that have been taken care of as part of this project. Your safety and comfort are of utmost importance to us. Moreover, the society also features a clubhouse where you can unwind and socialize with your fellow residents, creating a strong sense of community. Parking is a non-issue with a dedicated space for one vehicle, ensuring convenience and peace of mind at all times. The apartment is on the 7th floor of a majestic 11-story building in the prestigious Tulip Orange project. Good news for those who prefer established properties! This apartment falls within the age range of 5-7 years, indicating that it is well-maintained and ready to move in.Priced at just 93 lakh, this gem is a steal with its amazing features and prime location."
8,,,,,,,,5788854,Raheja Sampada,
9,,,,,,,,5705834,DLF The Skycourt,
10,,,,,,,,5808493,Godrej Air Sector 85,"Introducing a luxury Flats in Sector 85, Gurgaon, listed for sale.This 3-bedroom, 3-bathroom apartment offers a well-designed living space of 1829 square feet. Located near the bustling City Center, this property comes with a freehold ownership, ensuring complete peace of mind for future homeowners.Situated in a gated society, this apartment promises a secure and serene living environment. The society is well-maintained, providing a luxurious lifestyle for its residents. The mesmerizing park view from the apartment is an added advantage, allowing you to enjoy the beauty of nature right from your balcony.The amenities offered in this project are truly remarkable. You will have access to a state-of-the-art gymnasium, swimming pool, badminton courts, tennis courts, squash court, kids play areas, jogging/cycle track, power backup, home automation, and round-the-clock security. The clubhouse adds a touch of elegance and serves as a community hub for social gatherings.The apartment comes unfurnished, giving you the freedom to personalize the space according to your taste and preference. Additionally, there is a dedicated parking space provided for your convenience.The property is just 2-4 years old, ensuring that it is in excellent condition and ready for immediate occupancy. Located on the 29th floor of a 32-floor building, residing in this apartment will offer you uninterrupted panoramic views of the surroundings.With a price of 1.75 crores, this luxury apartment in Sector 85, Gurgaon, is an investment worth considering.Dont miss the opportunity to elevate your lifestyle in a prime location with all the modern amenities and facilities at your doorstep."
11,,,,,,,,5802951,Whiteland The Aspen,
12,,,,,,,,5767339,Imperia Esfera,
13,,,,,,,,5739740,Pyramid Urban Homes,"Introducing a Vastu compliant and well-maintained Flats, located in the safe and secure locality of Sector 70A, Gurgaon.This spacious and well-ventilated apartment offers plenty of sunlight throughout the day, creating a warm and lively ambiance.With a total area of 501 square feet, this 9th-floor apartment in Pyramid Urban Homes is perfect for those seeking a comfortable and luxurious living space. The apartment features 2 bedrooms and 2 bathrooms, providing ample space for families. The apartment also comes with a balcony that offers a beautiful view of the garden, perfect for relaxing evenings.This apartment comes semi-furnished, giving you the freedom to design and personalize your space as per your taste. The amenities in this project include a gymnasium, a swimming pool, badminton courts, kids play areas, a jogging or cycle track, power backup, and a club house. Additionally, there are a variety of in-house facilities available, including an attached market, a restaurant, home automation, 24 x 7 security, a pre-school, a medical facility, a day care center, a hypermarket, ATMs, a food court, a servant quarter, a private gym, a private jacuzzi, view of landmark, built-in wardrobes, walk-in closet, a barbeque area, maintenance staff, and CCTV security.The location of this apartment is highly desirable, as it is situated in a prime location. It is close to all major amenities, making everyday life easy and convenient. With a nearby market, you can always find everything you need within walking distance.Dont miss the opportunity to own this beautiful apartment in Sector 70A, Gurgaon, priced at 47 Lac.With only 9 floors in the building, you can enjoy a peaceful and calming atmosphere in a friendly and welcoming community."
14,,,,,,,,5789568,Ansal API Esencia,"Are you on the lookout for a spacious and well-maintained builder floor in a prime location.Then this property in Sector 67, Gurgaon might be exactly what youve been searching for. Located on a wide road, this builder floor offers not only convenience but also a fantastic investment opportunity.Spread across 3000 square feet, this semi-furnished property in Ansal API Esencia is perfect for families looking for a comfortable and modern living space. With 4 bedrooms and 5 bathrooms, this builder floor provides ample space for every member of your family to have their own private retreat.The first floor location of this builder floor in a low-rise building provides a beautiful road view from the balcony. You can sip your morning tea or enjoy a mesmerizing sunset while taking in the view of the surrounding area.The property also boasts several amenities such as kids play areas, power backup, and 24x7 security, ensuring the safety and entertainment of your loved ones.With 2 car parking spaces available, you will never have to worry about finding a parking spot for your vehicles.Additionally, the property is just 2 to 4 years old, so you can be assured of a well-kept, contemporary living space.Priced at 1.65 crore rupees, this builder floor offers immense value for money in terms of its location, size, and amenities."
15,,,,,,,,5810163,Sushant Lok 2,"Introducing an incredible opportunity at a Breakthrough Price in the prestigious Sector 57 of Gurgaon.This spacious builder floor has been constructed by a Reputed Builder and is perfect for a Family looking for their dream home. With a total area of 2800 Square Feet, this 3 bedroom, 3 bathroom builder floor offers ample space for all your needs. The tasteful interiors add a touch of elegance to the property, making it a truly desirable residence.The property is ideally located in close proximity to various esteemed Schools, ensuring convenience for families with children. The peaceful ambiance, combined with the Garden View facing, creates a serene and tranquil living environment.This semi-furnished builder floor also offers an array of modern amenities for a comfortable lifestyle. Residents can enjoy facilities such as Badminton Courts, Tennis Courts, Kids Play Areas, Jogging / Cycle Track, Power Backup, and 24 x 7 Security. Additional conveniences like an Attached Market, Restaurant, High Speed Elevators, Pre-School, Medical Facility, Day Care Center, Pet Area, Large Green Area and a Multiplex are also available within the complex. With amenities like Visitors Parking, High Street Retail, a Hypermarket, and ATMs close by, your daily needs are easily taken care of.The property is located on the 4th floor of a 4-story building, offering a peaceful and private living experience. A dedicated parking space is included, ensuring convenience for residents.Constructed within the past 0-1 year, this builder floor is brand new and ready to move in.Dont miss out on this unique opportunity to own a luxurious home in Sushant Lok 2."
16,,,,,,,,5775212,M3M Antalya Hills,"Introducing a luxurious and well-ventilated Flats in the peaceful vicinity of Sector 79, Gurgaon.This semi-furnished 2.5 BHK apartment is an ideal investment opportunity for those looking for a luxury lifestyle. With an area of 1171 square feet, this Vastu compliant apartment offers a spacious and comfortable living space.The apartment is located on the 2nd floor of a 4-story building and offers a breathtaking park view from its balcony. It comes equipped with modern amenities such as a gymnasium, swimming pool, badminton and tennis courts, kids play areas, a jogging/cycle track, power backup, and a restaurant. The home automation feature adds convenience and enhances the overall experience.Safety and security are the top priorities with 24x7 security, CCTV surveillance, and a well-trained team of maintenance and security staff. The built-in wardrobes offer ample storage space, and the double glazed windows ensure noise reduction and an energy-efficient environment.Convenience is at your doorstep with a medical facility, a hypermarket, and a high-speed elevator in the building. You can indulge in stunning views of water from your apartment and create beautiful memories. The study room provides a quiet space for work or hobbies.M3M Antalya Hills, the prestigious residential project, promises a lavish lifestyle with its high-end amenities and thoughtful design. With one dedicated parking space, you wont have to worry about parking.This newly constructed apartment offers a perfect blend of luxury, comfort, and modern living.Explore the beauty of this apartment and seize the opportunity to own it at a competitive price of 1.18 Crores."
17,,,,,,,,5794828,Shapoorji Pallonji Joyville Gurgaon,"Introducing a luxurious 3 BHK Flats for sale in the heart of Gurgaon, Sector 102.Designed to provide the perfect blend of contemporary living and comfort, this prime location property is a true investment opportunity.Spread over an expansive area of 1692 square feet, this apartment is located in the prestigious Shapoorji Pallonji Joyville Gurgaon project. With a park view facing, this Vastu compliant property will ensure positive energy and a peaceful living experience.Safety and security are of utmost importance, and this apartment ticks all the boxes. Offering a safe and secure locality, residents can enjoy a worry-free lifestyle. The project is also exclusively available for females, making it an ideal choice for women looking for a secure and elegant living space.The apartment comes fully furnished, providing you with all the comforts of a luxurious home. With state-of-the-art amenities like a tennis court, kids play areas, home automation, clubhouse, and high-speed elevators, residents will have access to a wide range of activities within the premises. Other conveniences like a restaurant, day care center, indoor games facility, and a multiplex theater add to the overall appeal.This property also offers ample parking space with one dedicated parking spot. The apartment is centrally air-conditioned and features central heating for year-round comfort. Additionally, the project provides uninterrupted electricity backup for uninterrupted power supply.Situated in a vibrant neighborhood, there are plenty of amenities nearby such as hypermarkets, ATMs, and a lobby in the building for the convenience of residents. Waste disposal is also effectively managed to ensure cleanliness and upkeep of the surroundings.The apartment is in pristine condition as it is just 0-1 year old, making it a brand new space for you to move in immediately. With 0 as the floor number and 0 as the total floor count, this property offers easy accessibility and convenience.Priced at 1.75 crore, this apartment presents a fantastic opportunity for buyers looking for a premium living experience in Gurgaon.Dont miss out on the chance to make this stunning apartment your own."
