,url,id,name,description,gym,swimmingPool,security,garden(Kids Play Areas),Tennis Court,Badminton Court,Squash Court,parking,lift,garden(green areas)
150,https://www.squareyards.com/resale-2-bhk-1351-sq-ft-apartment-in-godrej-aria/5716152,5716152,Godrej Aria,"Introducing a breakthrough price opportunity to own a well-ventilated Flats in the prime location of Sector 79, Gurgaon.Nestled in the prestigious Godrej Aria project, this semi-furnished 2 BHK apartment offers a perfect blend of contemporary design and superior quality. Spread across a generous area of 1351 square feet, this apartment boasts of a striking pool view, providing a refreshing and serene ambience to its residents. The property features spacious bedrooms, well-designed bathrooms, and a convenient parking space for your vehicle.With schools in the vicinity, this apartment ensures that your children have access to quality education easily. Residents of Godrej Aria can enjoy a host of impressive amenities including a gymnasium, swimming pool, badminton courts, tennis courts, squash court, kids play areas, a jogging/cycle track, power backup, home automation, and round-the-clock security, ensuring a comfortable and secure lifestyle.Situated on the 5th floor of a well-maintained building, this apartment offers breathtaking views and abundant natural light, creating a cheerful and welcoming living space. With a total floor count of 12, this property provides a tranquil oasis away from the hustle and bustle of the city.Additionally, this apartment is strategically located in Sector 79, Gurgaon, offering easy access to prominent landmarks, hospitals, shopping complexes, and entertainment centers, making it an ideal choice for discerning buyers looking for a convenient and well-connected address.With a competitive price of 1 Cr, this apartment in Godrej Aria in Sector 79, Gurgaon presents an unmissable opportunity for home buyers looking to invest in prime real estate.Dont miss out on this incredible offering - seize this chance to elevate your living experience in the heart of Gurgaon.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
151,https://www.squareyards.com/resale-4-bhk-2215-sq-ft-apartment-in-dlf-regal-gardens/5738820,5738820,DLF Regal Gardens,"This luxurious and spacious 4 BHK Flats is available for sale in Sector 90, Gurgaon at the prestigious DLF Regal Gardens.Offering a panoramic view of the beautiful garden, this semi-furnished apartment is perfect for those looking for a comfortable and elegant lifestyle.Spread across an area of 2215 square feet, this apartment is well-designed and boasts modern interiors. The living spaces are thoughtfully arranged, ensuring an ample amount of natural light flows in. The modular kitchen is a perfect blend of functionality and style fitted with high-quality fixtures and finishes.The Regal Gardens provides an array of amenities like a well-maintained gymnasium, swimming pool, badminton and tennis courts, kids play areas, jogging and cycle tracks, power backup, and 24 x 7 security services to ensure a safe and comfortable environment for you and your family.Situated on the 9th floor of a 19-floor building, this apartment offers privacy along with beautiful garden views. The apartment is conveniently located in Sector 90, which is a well-connected and sought-after residential locality in Gurgaon. It is in proximity to various daily conveniences such as schools, hospitals, shopping malls, and entertainment centers.This apartment, being 5-7 years old, has stood the test of time and is in excellent condition. The bedrooms are spacious and well-lit, providing a calm and comfortable sanctuary. There are 4 bathrooms in this apartment, each fitted with modern fixtures and equipped with hot and cold water supply.The apartment does not come with parking. However, arrangements can be made for parking facilities within the premises or nearby.With its prime location, stunning garden view, modern amenities, and competitive pricing of 1.8 crore, this apartment is a rare find in the real estate market.Dont miss the opportunity to make this luxurious abode your own.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
152,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-2200-sq-ft-builder-floor-in-ansal-versalia-avante/5778808,5778808,Ansal Versalia Avante,"Introducing a luxurious and prestigious 4 BHK builder floor in Sector 67A, Gurgaon.Located in a prime location, this beautiful property offers a grand lifestyle for families seeking comfort and convenience.Spread across a spacious 2200 square feet, this stunning builder floor is designed by a reputed builder, Ansal Versalia Avante. The property is semi-furnished and is bathed in an abundance of natural light, creating a warm and welcoming ambiance.One of the main highlights of this property is its proximity to an adjoining metro station, enabling easy and hassle-free commuting for everyday travel needs. Additionally, there are schools in the vicinity, making it an ideal choice for families with children.The property offers a garden view, providing a sense of tranquility and a connect with nature. The floor is situated on the 4th floor of a 4-floor building, providing privacy and a peaceful living atmosphere. With a total of 4 bedrooms and 4 bathrooms, everyone in the family can have their own space and privacy.Residents can enjoy a wide range of amenities including a gymnasium, tennis courts, squash court, kids play areas, jogging/cycle track, power backup, central AC, central Wi-Fi, and a restaurant. The property also features home automation, allowing you to control various aspects of your home with ease.Additionally, there is 24x7 security, ensuring the safety and well-being of residents. A clubhouse and high-speed elevators add to the overall convenience and comfort provided.Priced at 2.15 Crores, this builder floor is perfect for families seeking a lavish lifestyle in a prime location.Dont miss out on this opportunity to live in style and luxuriate in the comforts of this exceptional property.",Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
153,https://www.squareyards.com/resale-3-5-bhk-servant-room-1555-sq-ft-apartment-in-m3m-antalya-hills/5775349,5775349,M3M Antalya Hills,"Introducing a beautiful Flats in Sector 79, Gurgaon! Nestled in a peaceful vicinity, this property offers a perfect blend of tranquility and modern living.With an area of 1555 square feet, this spacious and well-ventilated apartment is an excellent investment opportunity. The property is well-known for its Vastu compliance, ensuring positive vibrations and a harmonious living experience. Situated in a prime location, this apartment offers a serene garden view from its facing. You can enjoy the beauty of nature right from your living room window. For those looking to stay fit and active, this apartment offers convenient access to a fully equipped gymnasium, swimming pool, badminton and tennis court, jogging and cycle track. There are also abundant kids play areas, making it ideal for families with children.Equipped with all the necessary amenities, this apartment is designed to provide a comfortable and convenient lifestyle.",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
154,https://www.squareyards.com/resale-7600-sq-ft-office-space-in-it-sez-in-phace-city-2-sector-37/5760079,5760079,Pace City 2,"This spacious office space is located in the highly sought after locality of Pace City 2, Gurgaon.Situated in a gated society, this office provides a luxurious lifestyle within a secure environment. With its wide road view and strategic location, it offers great visibility and easy accessibility.Spread across 7600 square feet, this office comes with a modern design and semi-furnished interiors. The office is situated on the 4th floor of the building which has yet to determine its total floor count. The office space also features a wet pantry and washrooms, providing convenience and flexibility for your business operations.The office complex offers a range of amenities for its occupants. We have a refreshing swimming pool, perfect for a quick dip or to relax after a long day at work. Take advantage of the jogging and cycling track to stay fit and active. The power backup ensures uninterrupted productivity, and the central air conditioning creates a comfortable working environment. Stay connected with the central Wi-Fi connectivity available throughout the complex.Additional amenities within the office complex include an attached market and restaurant, making it convenient for employees and clients to find everything they need. The clubhouse offers a space for networking and recreation, while the balcony provides a serene view and a place to relax during break time. The large green area adds a touch of nature and creates a soothing atmosphere.For sports enthusiasts, there is a golf course within the vicinity, allowing you to enjoy a leisurely round of golf after a long day of work. The barbeque area provides an opportunity for outdoor gatherings and team-building events. The office complex also offers central heating, ensuring a comfortable working environment during winters, and a day care center for the convenience of working parents.With ample parking space for 2 vehicles, your employees and clients will have no trouble finding parking. This office space is ideal for businesses looking for a luxurious workspace with modern amenities. Priced at 5 crore, this office is available for a desperate sale. Dont miss the opportunity to own this prestigious property in one of the most happening areas of Gurgaon.Take the next step and make this office space your own.",No,Yes,No,No,No,No,No,No,No,Yes
155,https://www.squareyards.com/resale-3-bhk-extra-room-1490-sq-ft-apartment-in-mapsko-mount-ville/5765693,5765693,Mapsko Mount Ville,"Looking for a luxurious and safe living experience.Look no further! We are offering a spacious 3 BHK Flats for sale in Sector 79,Gurgaon. This apartment is located in a gated society, ensuring a safe and secure living environment for you and your family.With a built-up area of 1490 square feet, this semi-furnished apartment provides ample space for comfortable living. The apartment is situated on the ground floor and offers a community view. At Mapsko Mount Ville, you can enjoy a luxury lifestyle with a wide range of amenities. The society boasts of a gymnasium, swimming pool, badminton and tennis courts, a squash court, and kids play areas. There is also a jogging and cycle track for fitness enthusiasts. Additional amenities include power backup, a market within the society premises, a restaurant, and 24x7 security. The clubhouse is perfect for social gatherings, and the balcony offers a serene view of the surroundings. For your convenience, there is a pet area, a large green space, a golf course, a multiplex, and high street retail within the society. You can also access an ATM, a food court, a hypermarket, and even a study room for your childrens education needs. With one designated parking space, you wont have to worry about finding a parking spot. The property is only 1 year old, ensuring a fresh and new living space. The project, Mapsko Mount Ville, offers an excellent investment opportunity with a price of 1.6 crores.Dont miss out on this chance to experience a luxury lifestyle while securing your investment.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
156,https://www.squareyards.com/resale-4-bhk-servant-room-3300-sq-ft-apartment-in-dlf-the-summit/5806141,5806141,DLF The Summit,"Welcome to your dream home in DLF Phase V, Gurgaon.This spacious and luxurious 4 BHK Flats is perfect for a family looking for a safe and secure locality in a gated society. With a total area of 3300 square feet, this apartment offers plenty of space for all your needs.One of the highlights of this apartment is its park view, giving you a serene and calming atmosphere right from your windows. The apartment is situated on the 15th floor of a 22-floor building, providing you with stunning views of the surroundings.The apartment is part of the prestigious DLF The Summit project, offering a truly luxurious lifestyle. The semi-furnished apartment comes with 4 bedrooms and 6 bathrooms, providing ample space for all your family members. The bedrooms are perfect for relaxation with their walk-in closets and central heating.The apartment is loaded with amenities to ensure a comfortable and convenient lifestyle. Stay fit and active with the gymnasium, swimming pool, and sports facilities like badminton and tennis courts. Children can enjoy the dedicated kids play areas, while you can unwind in the clubhouse or take a jog or cycle around the jogging or cycle track. Other amenities include power backup, a restaurant, day care center, pet area, conference room, ATMs, and a food court. The apartment comes with three parking spaces, ensuring ample space for your vehicles. With 24x7 security and CCTV surveillance, you can be assured of a safe and secure environment for your family. The maintenance staff is also available to promptly address any concerns you may have.This apartment is priced at 5.75 crore, making it an affordable luxury option in DLF Phase V.Dont miss the opportunity to experience a truly lavish lifestyle in a prime location.",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
157,https://www.squareyards.com/resale-2-bhk-514-sq-ft-apartment-in-signature-global-solera-2/5714645,5714645,Signature Global Solera 2,"Welcome to this beautiful Flats in Sector 107, Gurgaon.This unfurnished 2 BHK apartment in Signature Global Solera 2 is perfect for anyone looking to settle down in a modern and luxurious space.Offering a spacious area of 514 square feet, this apartment provides ample space for you and your family. The apartment is located on the 10th floor of a well-maintained building, with a total of 14 floors.The apartment is designed to provide a comfortable and convenient living experience. With a road view, you can enjoy the bustling city life from the comfort of your home. The apartment is well ventilated with plenty of natural light streaming in, creating a warm and welcoming ambiance.The Signature Global Solera 2 project offers a range of amenities that cater to your lifestyle needs. From a gymnasium to a swimming pool, from a tennis court to a squash court, this project has it all. The clubhouse is the perfect place to unwind after a long day, and with 24x7 security, you can feel safe and secure in your own space.This apartment is ideally suited for individuals or families who appreciate modern living and understand the importance of amenities and convenience.Located in Sector 107, Gurgaon, you will have easy access to all the major landmarks in the city.At Signature Global Solera 2, you will find everything you need for a comfortable and luxurious lifestyle.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
158,https://www.squareyards.com/resale-2-bhk-543-sq-ft-apartment-in-signature-global-orchard-avenue/5717006,5717006,Signature Global Orchard Avenue,"Looking for an affordable Flats near the City Center in Gurgaon.Look no further as we bring you the perfect option! This 2 BHK apartment in Sector 93 is located in a gated society, providing you with a safe and secure living environment. With a price of just 40 lakh, this property offers great value for money.Spread across an area of 543 square feet, this semi-furnished apartment offers a garden view, allowing you to relax and unwind in the serene surroundings. The property is located on the 5th floor of a 14-floor building, giving you a good vantage point and ample natural light throughout the day.The Signature Global Orchard Avenue project offers a host of amenities such as a gymnasium, swimming pool, badminton and tennis courts, and a dedicated area for kids to play. The project also features a jogging and cycle track, helping you maintain a healthy and active lifestyle. With a power backup and 24x7 security, you can enjoy a hassle-free living experience.Moreover, the apartment is located in close proximity to schools, ensuring that your children have easy access to quality education.Additionally, there is ample parking available, ensuring that you do not face any parking issues.Do not miss out on this great opportunity to own a comfortable and affordable apartment near the City Center in Gurgaon.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
159,https://www.squareyards.com/resale-3-bhk-1137-sq-ft-apartment-in-tulip-orange/5799705,5799705,Tulip Orange,"Looking for a spacious and contemporary Flats in the heart of Gurgaon.Look no further as we present to you a stunning 3 bedroom, 2 bathroom apartment located in the sought-after Sector 70. This apartment is situated in a gated society, offering you the perfect blend of comfort and security. Whether youre a family looking for a peaceful abode or a group of bachelors or females searching for a safe and convenient home, this listing ticks all the right boxes. Spread across 1137 square feet, this beautiful apartment has a semi-furnished layout that is both functional and stylish. Youll find ample space to accommodate your furniture and belongings, making it a perfect escape for every member of your family or group.Have you always dreamed of living in a place with a view. Embrace the breath-taking road view as you gaze out from the living room or your bedroom windows. This mesmerizing view is bound to lift your spirits and provide you with a serene and calming experience.Need a break from your daily routine. Look no further as this society boasts a range of luxurious amenities for your entertainment and relaxation. Stay fit and healthy with the well-equipped gymnasium, take a refreshing dip in the swimming pool, or challenge your friends to a game of badminton. In addition, there are designated kids play areas and a jogging / cycle track on offer, ensuring that youll always have something to do in your free time. Uninterrupted power backup and 24x7 security are crucial features that have been taken care of as part of this project. Your safety and comfort are of utmost importance to us. Moreover, the society also features a clubhouse where you can unwind and socialize with your fellow residents, creating a strong sense of community. Parking is a non-issue with a dedicated space for one vehicle, ensuring convenience and peace of mind at all times. The apartment is on the 7th floor of a majestic 11-story building in the prestigious Tulip Orange project. Good news for those who prefer established properties! This apartment falls within the age range of 5-7 years, indicating that it is well-maintained and ready to move in.Priced at just 93 lakh, this gem is a steal with its amazing features and prime location.",Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
160,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-300-sq-yd-builder-floor-in-ansal-api-versalia-2/5733673,5733673,Ansal Api Versalia 2,"Introducing the perfect home for you and your family in the prime location of Sector 67A, Gurgaon.Situated in the sought-after Ansal Api Versalia 2 project, this beautifully designed builder floor is now available for sale at a breakthrough price of 1.9 Cr.As you step into this well-ventilated property, youll appreciate the spaciousness and attention to detail throughout. With ample parking for your vehicles, convenience will be at your doorstep. The surrounding locality is dotted with top-notch schools, ensuring your children have easy access to quality education. This semi-furnished home offers 4 generous bedrooms and 4 bathrooms, providing plenty of space for your family to grow. The floor is located on the 2nd floor of a total of 4 floors.Enjoy a pristine park view from the comfort of your balcony, bringing nature into your daily life. The amenities in this project are truly exceptional. Take advantage of the squash court, kids play areas, jogging/cycle track, and the massive clubhouse with indoor games. Central AC and Wi-Fi are provided for your convenience. An attached market and restaurant cater to your daily needs, and theres even a pre-school and pet area within the premises. Large green areas and a multiplex add to the charm and entertainment options available.For those who value modern living, the home offers home automation features, ensuring you can control various appliances with ease.This property offers everything you need for a comfortable and convenient lifestyle. Dont miss out on this opportunity to own a spacious and elegantly designed builder floor in Sector 67A, Gurgaon.Contact us now for more information and to book a viewing.",No,No,No,Yes,No,No,Yes,No,No,Yes
161,https://www.squareyards.com/resale-3-bhk-2025-sq-ft-apartment-in-emaar-palm-heights/5764817,5764817,Emaar Palm Heights,"Welcome to the perfect blend of luxury and comfort in Sector 77, Gurgaon.Presenting a beautifully designed 3BHK Flats in the prestigious Emaar Palm Heights project. This exquisite property is available for sale and offers a freehold ownership.Spread across a sprawling area of 2025 square feet, this apartment provides ample space for your family to thrive. The well-maintained property is located near City Center, ensuring close proximity to all the essential amenities and conveniences.As you step into this gated society, you will be greeted by a delightful park view from the apartment. Imagine starting your day with a refreshing walk amidst nature and ending it with a breathtaking sunset view from your very own balcony.The semi-furnished apartment is thoughtfully crafted to meet all your expectations of a luxury lifestyle. Take advantage of the gymnasium, swimming pool, badminton courts, tennis courts, and kids play areas, perfect to indulge in some rejuvenating activities. The project also offers a jogging/cycle track, ensuring a healthy and active lifestyle is always within reach.With uninterrupted power backup and 24x7 security, your safety and convenience are paramount. The apartment is located on the 19th floor, offering breathtaking views and ensuring privacy. The total floor count of 26 ensures low congestion and a peaceful living environment.This 3BHK apartment comes with 3 bathrooms, allowing each family member their personal space. The open floor plan emphasizes space optimization and is ideal for modern living. With two dedicated parking spaces, parking will never be a hassle for your family and guests.This property is 2-4 years old, ensuring that all necessary amenities and services are well in place. The proximity to City Center, Gurgaon showcases its convenience when it comes to essential services and facilities.Dont miss the opportunity to become a part of this luxurious and well-maintained apartment in Emaar Palm Heights.With a price of 1.9 crore, this property is worth every penny for a comfortable and lavish lifestyle.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
162,https://www.squareyards.com/resale-2-bhk-501-sq-ft-apartment-in-pyramid-urban-homes/5739740,5739740,Pyramid Urban Homes,"Introducing a Vastu compliant and well-maintained Flats, located in the safe and secure locality of Sector 70A, Gurgaon.This spacious and well-ventilated apartment offers plenty of sunlight throughout the day, creating a warm and lively ambiance.With a total area of 501 square feet, this 9th-floor apartment in Pyramid Urban Homes is perfect for those seeking a comfortable and luxurious living space. The apartment features 2 bedrooms and 2 bathrooms, providing ample space for families. The apartment also comes with a balcony that offers a beautiful view of the garden, perfect for relaxing evenings.This apartment comes semi-furnished, giving you the freedom to design and personalize your space as per your taste. The amenities in this project include a gymnasium, a swimming pool, badminton courts, kids play areas, a jogging or cycle track, power backup, and a club house. Additionally, there are a variety of in-house facilities available, including an attached market, a restaurant, home automation, 24 x 7 security, a pre-school, a medical facility, a day care center, a hypermarket, ATMs, a food court, a servant quarter, a private gym, a private jacuzzi, view of landmark, built-in wardrobes, walk-in closet, a barbeque area, maintenance staff, and CCTV security.The location of this apartment is highly desirable, as it is situated in a prime location. It is close to all major amenities, making everyday life easy and convenient. With a nearby market, you can always find everything you need within walking distance.Dont miss the opportunity to own this beautiful apartment in Sector 70A, Gurgaon, priced at 47 Lac.With only 9 floors in the building, you can enjoy a peaceful and calming atmosphere in a friendly and welcoming community.",Yes,Yes,Yes,Yes,No,Yes,No,No,No,No
163,https://www.squareyards.com/resale-4-bhk-2430-sq-ft-builder-floor-in-dlf-imperial-residences/5816093,5816093,DLF Imperial Residences,"Experience luxurious living at its finest in this fully-renovated 4 BHK builder floor in the prime location of DLF Phase I, Gurgaon.With a spacious area of 2430 square feet and a serene park view, this property offers all the comforts and conveniences you could ask for.As you enter the building, youll be greeted by a grand lobby that exudes elegance and sophistication. The Flats itself boasts a meticulous design and is furnished to perfection. The double glazed windows allow for ample natural light to brighten up the space, creating a warm and welcoming atmosphere.The open-concept living and dining area seamlessly blend together, providing a seamless flow that is perfect for entertaining guests. The balcony offers a picturesque view of the large green area, providing a tranquil space to relax and unwind.The well-equipped gymnasium, swimming pool, and tennis courts allow residents to stay active and maintain a healthy lifestyle without having to leave the comfort of their own home. The power backup ensures uninterrupted electricity supply, while the 24x7 security and CCTV surveillance guarantee the safety and security of you and your loved ones.Situated near the city center and with easy access to wide roads, this property offers convenience at its best. The DLF Imperial Residences project further enhances the value of this property, adding prestige and exclusivity to your lifestyle.With a fully furnished space that includes all the essential amenities and a strategic location, this builder floor is ideal for those looking for a luxurious and hassle-free living experience.Dont miss the opportunity to make this stunning property your own.",Yes,Yes,Yes,No,Yes,No,No,No,No,Yes
164,https://www.squareyards.com/resale-3-bhk-servant-room-2259-sq-ft-builder-floor-in-ss-mayfield-gardens/5810126,5810126,SS Mayfield Gardens,"The SS Mayfield Gardens in Sector 51, Gurgaon offers a fantastic builder floor for sale at the breakthrough price of 2.25 Cr.Developed by a reputed builder, this property is perfect for a family looking for a spacious and well-designed home.With an area of 2259 Square Feet, this semi-furnished builder floor is meticulously designed to meet the modern needs and style preferences of homeowners. The tastefully done interiors give a contemporary and elegant feel to the space.The location of this property is also ideal as it is surrounded by renowned schools, ensuring that your children have easy access to quality education. In addition, amenities such as badminton courts, tennis courts, squash courts, kids play areas, and a jogging/cycling track cater to the recreational needs of the entire family.Other facilities like power backup, an attached market, a restaurant, and 24x7 security provide convenience and safety to residents. The balcony offers a beautiful view of the road, adding to the charm of the property. With high-speed elevators, you can enjoy hassle-free movement within the building.This builder floor also provides additional amenities such as a pre-school, medical facility, day care center, pet area, and a large green area for relaxation. For golf enthusiasts, there is also a golf course nearby.Visitors parking is available, making it convenient for guests to visit you.The property is situated on the second floor of a total of four floors, providing privacy and peace.",No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
165,https://www.squareyards.com/resale-3-5-bhk-extra-room-1852-sq-ft-apartment-in-shapoorji-pallonji-joyville-gurgaon/5794845,5794845,Shapoorji Pallonji Joyville Gurgaon,"Welcome to this luxury Flats in Sector 102, Gurgaon that is now available for sale.This 3.5 bedroom apartment is an ideal property for those seeking a peaceful vicinity coupled with the unbeatable benefits of a prime location. Spread across an area of 1852 square feet, this Vastu compliant apartment offers a perfect investment opportunity for home buyers.The apartment is situated in the esteemed Shapoorji Pallonji Joyville Gurgaon project. With a stunning road view, this furnished property is meticulously designed for modern living. Equipped with amenities like a gymnasium, swimming pool, squash court, and central AC, this place ensures a luxurious lifestyle for its occupants. The apartment boasts of high-speed elevators and a lobby in the building, offering convenience and comfort in every aspect.The impeccable design of the apartment includes various features like home automation, 24 x 7 security, waste disposal, broadband internet, and intercom facilities, catering to all your daily needs. Additionally, there is a dedicated kids play area, a reception/waiting room, maintenance staff, CCTV security, and facilities for the disabled to create an inclusive living environment.Priced at 1.8 Cr, this apartment also provides a single parking space.Being of relatively new construction with a completion age of 0-1 year, this opportunity gives you a chance to own a brand new home in one of the most sought-after areas of Gurgaon.Dont miss out on this investment opportunity that not only offers luxury living but also promises peace and tranquility in its vicinity.",Yes,Yes,Yes,No,No,No,Yes,No,No,No
166,https://www.squareyards.com/resale-3-bhk-1370-sq-ft-apartment-in-raheja-sampada/5787707,5787707,Raheja Sampada,"Looking for a spacious and tastefully designed Flats in Gurgaon.Look no further! Located in Sector 92, Gurgaon, this apartment from a reputed builder offers everything you need for a comfortable family living. Priced at 75 Lac, this breakthrough price is a steal for an area of 1370 Square Feet.The apartment features 3 bedrooms and 2 bathrooms, perfect for a growing family. The interiors have been thoughtfully designed, combining functionality with modern aesthetics. One of the biggest advantages of this property is its location. With schools, hospitals, and other amenities in the vicinity, youll have everything you need within reach. The apartment also offers a garden view, creating a serene and peaceful atmosphere.In terms of amenities, this apartment complex has it all. You can stay fit and active with the fully equipped gymnasium, swimming pool, and sports courts including badminton, tennis, and squash. There are also kids play areas, jogging tracks, and a cycle track for outdoor activities. Power backup ensures uninterrupted services, while the attached market and restaurant provide convenience at your doorstep. When it comes to security, you can have peace of mind with 24 x 7 security and access control through CCTV surveillance. The property also boasts a clubhouse, balcony, high-speed elevators, and a large green area for relaxation. Additional amenities include a medical facility, day care center, pet area, indoor games, conference room, visitors parking, and a servant quarter. The apartment offers fantastic views of the water and the nearby landmark, creating a picturesque setting.The lobby in the building is well-maintained, and there are provisions for kids play area, maintenance staff, security staff, cleaning services, and 24 hours concierge.Dont miss out on this opportunity to own a luxurious apartment in a prime location.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
167,https://www.squareyards.com/resale-2-bhk-514-sq-ft-apartment-in-signature-global-the-roselia/5764566,5764566,Signature Global The Roselia,"The Signature Global The Roselia in Sector 95A, Gurgaon is a perfect choice for those seeking a reputed builder with all the amenities and facilities.This gated society offers an affordable and family-friendly living experience. With schools in the vicinity, residents have the convenience of sending their children to quality educational institutions nearby. The Flats is meticulously designed and features 2 bedrooms and 2 bathrooms. The unit is located on the 8th floor of a well-maintained building with a total of 15 floors. The 514 square feet apartment offers a beautiful park view, allowing residents to enjoy a serene and peaceful environment. The project offers a wide range of amenities, including a gymnasium, swimming pool, badminton courts, tennis courts, kids play areas, jogging/cycle track, power backup, an attached market, restaurant, and 24x7 security.The building also provides additional facilities such as a clubhouse, pet area, indoor games, large green area, service elevators, lobby in building, electricity backup, waste disposal, first aid medical center, tiles, satellite/cable TV, reception/waiting room, maintenance staff, security staff, CCTV security, laundry facility, cleaning services, facilities for disabled, 24 hours concierge, and balcony/terrace.This well-designed apartment comes unfurnished, allowing you the flexibility to customize your space to your liking.The Signature Global The Roselia is the perfect opportunity to own an affordable home in a prime location in Gurgaon.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
168,https://www.squareyards.com/resale-3-bhk-study-room-1692-sq-ft-apartment-in-shapoorji-pallonji-joyville-gurgaon/5794828,5794828,Shapoorji Pallonji Joyville Gurgaon,"Introducing a luxurious 3 BHK Flats for sale in the heart of Gurgaon, Sector 102.Designed to provide the perfect blend of contemporary living and comfort, this prime location property is a true investment opportunity.Spread over an expansive area of 1692 square feet, this apartment is located in the prestigious Shapoorji Pallonji Joyville Gurgaon project. With a park view facing, this Vastu compliant property will ensure positive energy and a peaceful living experience.Safety and security are of utmost importance, and this apartment ticks all the boxes. Offering a safe and secure locality, residents can enjoy a worry-free lifestyle. The project is also exclusively available for females, making it an ideal choice for women looking for a secure and elegant living space.The apartment comes fully furnished, providing you with all the comforts of a luxurious home. With state-of-the-art amenities like a tennis court, kids play areas, home automation, clubhouse, and high-speed elevators, residents will have access to a wide range of activities within the premises. Other conveniences like a restaurant, day care center, indoor games facility, and a multiplex theater add to the overall appeal.This property also offers ample parking space with one dedicated parking spot. The apartment is centrally air-conditioned and features central heating for year-round comfort. Additionally, the project provides uninterrupted electricity backup for uninterrupted power supply.Situated in a vibrant neighborhood, there are plenty of amenities nearby such as hypermarkets, ATMs, and a lobby in the building for the convenience of residents. Waste disposal is also effectively managed to ensure cleanliness and upkeep of the surroundings.The apartment is in pristine condition as it is just 0-1 year old, making it a brand new space for you to move in immediately. With 0 as the floor number and 0 as the total floor count, this property offers easy accessibility and convenience.Priced at 1.75 crore, this apartment presents a fantastic opportunity for buyers looking for a premium living experience in Gurgaon.Dont miss out on the chance to make this stunning apartment your own.",No,No,No,Yes,Yes,No,No,Yes,No,No
169,https://www.squareyards.com/resale-3-5-bhk-servant-room-2408-sq-ft-apartment-in-ss-the-leaf/5768819,5768819,SS The Leaf,"Discover the epitome of luxurious living at this stunning 3.5 BHK Flats in the prestigious SS The Leaf project, located in Sector 85, Gurgaon.This prime property is ideal for those seeking an iconic residence in a sought-after suburb.Thoughtfully designed by a reputed builder, this apartment boasts of a freehold ownership and a layout that perfectly complements a modern, cosmopolitan lifestyle. The vastu compliant architecture ensures positivity and harmony within the living spaces.Sprawling across an impressive 2408 square feet, this spacious apartment offers a breathtaking garden view, creating a tranquil natural ambiance at all times. Every corner of this residence exudes elegance and charm, and is sure to capture your imagination.Step into the semi-furnished apartment to be greeted by a grand living room that effortlessly blends style with functionality. Experience the joy of cooking in the well-appointed kitchen which provides ample space and storage solutions.The apartment features 3.5 bedrooms and 3 bathrooms, offering comfortable and private spaces for each member of the family. The master bedroom comes with an attached bathroom, ensuring convenience and privacy. The apartment also comes with covered parking space for two vehicles.Being a newly constructed property, this apartment is well-maintained and requires zero renovation, saving you time and effort. Playful toddlers and fitness enthusiasts can rejoice as this property also offers a host of modern amenities to suit your lifestyle needs.Located on the 7th floor of a 20-story tower, this apartment provides a sense of exclusivity and grandeur.Enjoy magnificent views and stunning sunsets from the comfort of your own home.Priced at 1.95 crore, this exquisite apartment offers an incredible opportunity to live in the lap of luxury in one of Gurgaons most desirable locations.",No,No,No,No,No,No,No,No,No,No
